;price;bedrooms;bathrooms;sqft_living;floors;waterfront;condition;grade;sqft_above;sqft_basement;yr_built;lat;long
316;487000,0;3;2,0;2590;1,0;0;5;8;1720;870;1948;47,7357;-122,333
317;390000,0;3;2,5;1930;1,0;0;4;8;1930;0;1988;47,346;-122,157
318;548000,0;2;1,0;1470;1,0;0;4;7;1170;300;1916;47,6638;-122,345
319;268750,0;4;1,0;800;1,0;0;3;6;800;0;1943;47,48;-122,336
320;819900,0;5;2,75;3150;2,0;0;3;9;3150;0;2013;47,6759;-122,151
321;520000,0;3;2,25;2030;2,0;0;3;8;2030;0;1984;47,5162;-122,057
322;230000,0;3;2,0;1450;1,0;0;3;7;1450;0;2003;47,2639;-122,252
323;240000,0;3;1,75;1510;1,0;0;3;7;1510;0;1969;47,2929;-122,371
324;232000,0;2;1,0;1240;1,0;0;3;6;960;280;1922;47,4957;-122,352
325;240500,0;2;1,0;1240;1,0;0;3;6;960;280;1922;47,4957;-122,352
326;274975,0;3;2,5;3030;2,0;0;3;9;3030;0;1987;47,7721;-122,093
327;740000,0;4;2,0;2050;1,5;0;4;9;2050;0;1922;47,644;-122,319
328;186375,0;3;1,0;1000;1,0;0;2;7;1000;0;1952;47,472;-122,344
329;790000,0;3;2,25;2370;1,0;0;4;9;1590;780;1977;47,592;-122,166
330;880000,0;4;3,5;2800;2,0;0;3;9;1890;910;1951;47,669;-122,275
331;279000,0;6;1,75;2240;2,0;0;4;7;2240;0;1955;47,42;-122,323
332;295000,0;3;2,0;1810;1,0;0;3;8;1810;0;1991;47,1913;-122,012
333;640000,0;2;1,0;1070;1,0;0;3;7;1070;0;1924;47,6666;-122,331
334;940000,0;4;2,0;2490;2,0;0;5;9;2490;0;1968;47,5639;-122,217
335;260000,0;4;2,5;1960;2,0;0;3;7;1960;0;2003;47,3483;-122,052
336;559900,0;3;2,75;2930;1,0;0;3;9;1860;1070;2004;47,7648;-122,164
337;791500,0;4;2,0;1510;1,5;0;5;7;1510;0;1911;47,6794;-122,357
338;265000,0;3;1,75;1420;1,0;0;3;7;1420;0;1954;47,7535;-122,354
339;245000,0;3;1,75;1740;1,0;0;3;7;1740;0;1954;47,4945;-122,22
340;485000,0;4;1,75;2560;2,0;0;4;7;2560;0;1962;47,6945;-122,093
341;684000,0;4;3,5;3040;2,0;0;3;9;2420;620;2010;47,5222;-122,157
342;425000,0;3;1,75;2500;1,0;0;3;8;1300;1200;1957;47,7222;-122,32
343;309600,0;4;1,75;1275;1,0;0;4;6;1275;0;1991;47,3796;-122,49
344;552250,0;4;2,5;2580;2,0;0;3;8;2580;0;2002;47,5374;-121,875
345;165000,0;4;1,0;1000;1,0;0;3;6;1000;0;1943;47,4897;-122,24
346;239900,0;4;1,0;1000;1,0;0;3;6;1000;0;1943;47,4897;-122,24
347;320000,0;2;1,0;1070;1,0;0;4;6;1070;0;1930;47,4716;-122,078
348;206600,0;3;2,0;1390;1,0;0;4;7;1390;0;1987;47,3581;-122,173
349;387000,0;4;1,75;2500;1,0;0;3;7;1250;1250;1973;47,7713;-122,307
350;299000,0;1;0,75;560;1,0;0;3;4;560;0;1967;47,675;-121,854
351;855000,0;4;2,75;2270;2,0;0;3;9;2270;0;1965;47,5603;-122,222
352;315000,0;3;1,0;1900;1,0;0;4;7;1300;600;1954;47,4147;-122,337
353;437500,0;2;1,0;990;1,0;0;5;7;790;200;1907;47,68;-122,353
354;252000,0;4;1,5;1550;1,0;0;4;7;1050;500;1969;47,3117;-122,27
355;375000,0;4;1,75;2200;1,0;0;5;7;1100;1100;1955;47,543;-122,28
356;300000,0;4;2,5;1910;2,0;0;3;7;1910;0;2005;47,3607;-122,034
357;420000,0;4;1,0;1750;1,5;0;4;7;1750;0;1954;47,5759;-122,137
358;900000,0;3;1,0;1330;1,0;0;3;7;1330;0;1928;47,6891;-122,159
359;679900,0;3;2,5;2440;2,0;0;3;9;1980;460;2000;47,565;-122,381
360;463000,0;3;2,5;1640;2,0;0;3;7;1640;0;1992;47,6359;-121,974
361;380000,0;5;2,5;2760;2,0;0;4;9;2760;0;1978;47,4769;-122,141
362;329500,0;4;2,5;1820;2,0;0;3;7;1820;0;1994;47,3845;-122,029
363;604950,0;3;2,5;2110;1,0;0;3;8;1340;770;2013;47,6743;-122,184
364;795000,0;5;2,5;3040;1,0;0;4;8;1640;1400;1966;47,5651;-122,164
365;465000,0;3;2,0;1840;2,0;0;3;7;1840;0;1994;47,4853;-121,709
366;673000,0;4;2,5;2990;2,0;0;3;9;2990;0;2002;47,4508;-122,359
367;810000,0;4;2,5;3520;2,0;0;3;10;3520;0;1991;47,6375;-122,016
368;785000,0;4;2,75;2440;1,0;0;4;8;1910;530;1989;47,5944;-122,042
369;338000,0;4;3,0;2090;1,0;0;3;7;1370;720;1986;47,4888;-122,182
370;280000,0;3;2,25;1430;2,0;0;3;7;1430;0;1993;47,5112;-122,19
371;315000,0;4;2,25;2180;1,0;0;5;7;1100;1080;1954;47,7711;-122,341
372;530000,0;4;2,25;2180;1,0;0;5;7;1100;1080;1954;47,7711;-122,341
373;380000,0;5;3,0;3450;2,0;0;3;9;3450;0;2004;47,2813;-122,345
374;297000,0;3;2,25;1450;2,0;0;3;7;1450;0;1994;47,5038;-122,189
375;730000,0;4;2,5;3230;2,0;0;3;10;3230;0;2004;47,5823;-121,97
376;450000,0;3;1,75;1640;1,0;0;3;7;1110;530;1940;47,7164;-122,304
377;275000,0;3;3,0;1590;1,0;0;3;7;1060;530;1997;47,3624;-122,045
378;595000,0;4;2,0;2020;2,0;0;3;7;2020;0;1960;47,6831;-122,329
379;435000,0;3;1,5;1300;1,5;0;3;7;1300;0;1904;47,592;-122,307
380;270000,0;2;1,5;1380;1,0;0;1;6;1380;0;1954;47,7461;-122,195
381;950000,0;3;3,0;4040;2,0;0;3;10;3030;1010;1986;47,7268;-122,06
382;389000,0;4;2,25;2130;2,0;0;3;7;2130;0;2001;47,7237;-121,959
383;560000,0;4;2,25;2550;1,0;0;3;8;1580;970;1968;47,6283;-122,095
384;1350000,0;5;3,5;4800;2,0;0;3;11;3480;1320;1998;47,5543;-122,148
385;799000,0;4;2,25;2510;2,0;0;4;8;2510;0;1969;47,5483;-122,226
386;365500,0;3;2,0;1410;1,0;0;4;7;1410;0;1983;47,7591;-122,146
387;252350,0;3;2,0;1650;1,0;0;3;7;1160;490;1979;47,4612;-122,169
388;403950,0;4;2,5;2120;2,0;0;3;8;2120;0;1993;47,4987;-122,365
389;385000,0;4;1,5;2040;1,0;0;3;7;1380;660;1954;47,772;-122,358
390;345000,0;4;1,0;1550;1,5;0;3;7;1550;0;1957;47,5287;-122,35
391;490000,0;3;2,75;1980;2,0;0;4;9;1980;0;1979;47,6109;-122,114
392;330000,0;3;2,5;1600;2,0;0;3;8;1600;0;2005;47,7736;-121,901
393;927000,0;4;2,75;3300;2,0;0;3;8;3300;0;1953;47,6294;-122,218
394;1118000,0;4;2,5;3840;2,0;0;4;10;3840;0;1983;47,5634;-122,213
395;330000,0;2;1,0;1220;1,0;0;5;7;1220;0;1950;47,7405;-122,241
396;530000,0;5;2,25;2720;1,0;0;4;7;1500;1220;1958;47,5976;-122,118
397;365000,0;4;2,0;1940;1,0;0;1;8;1940;0;1962;47,5722;-122,129
398;378750,0;3;2,5;2160;1,5;0;3;7;1260;900;1909;47,5644;-122,289
399;269900,0;4;1,75;1530;1,5;0;4;7;1530;0;1968;47,4556;-122,157
400;557000,0;3;3,5;1710;2,0;0;3;8;1290;420;2008;47,6055;-122,305
401;360000,0;4;1,75;3730;1,0;0;4;7;2150;1580;1974;47,1775;-122,022
402;352000,0;2;1,0;940;1,0;0;4;7;940;0;1937;47,6879;-122,385
403;437000,0;3;2,5;1750;2,0;0;3;8;1750;0;1994;47,4807;-121,779
404;322500,0;4;2,5;1820;2,0;0;3;7;1820;0;1994;47,3845;-122,032
405;650000,0;3;3,25;1510;2,0;0;3;9;1330;180;2001;47,5815;-122,402
406;450000,0;3;2,0;1290;3,0;0;3;8;1290;0;2001;47,6609;-122,344
407;278500,0;3;2,0;1570;1,0;0;3;7;1570;0;1998;47,3163;-122,188
408;364950,0;4;2,5;1930;2,0;0;3;8;1930;0;1995;47,4309;-122,191
409;840000,0;4;3,5;2840;1,0;0;4;10;2840;0;1986;47,401;-122,026
410;268000,0;3;2,5;1550;2,0;0;3;7;1550;0;1991;47,404;-122,191
411;517534,0;2;1,0;833;1,0;0;3;5;833;0;2006;47,3889;-122,482
412;632925,0;3;2,5;2990;2,0;0;4;8;2990;0;1978;47,7718;-122,095
413;577500,0;3;2,5;2000;2,0;0;3;9;2000;0;1995;47,7067;-122,2
414;339000,0;4;1,5;2390;1,5;0;3;7;2390;0;1920;47,504;-122,227
415;570000,0;3;1,75;2910;1,0;0;4;7;1530;1380;1967;47,7015;-122,164
416;563500,0;4;1,75;2085;1,0;0;3;7;1610;475;1964;47,5753;-121,95
417;423000,0;4;2,25;2200;1,0;0;5;7;1290;910;1962;47,7448;-122,333
418;355000,0;3;2,25;1860;2,0;0;3;8;1860;0;2012;47,7318;-121,982
419;1550000,0;5;4,25;6070;2,0;0;3;12;6070;0;1999;47,5954;-121,95
420;482000,0;2;1,0;950;1,0;0;3;7;950;0;1941;47,6885;-122,337
421;625000,0;3;1,75;1600;1,0;0;5;7;1600;0;1955;47,5724;-122,179
422;538000,0;3;2,5;2250;2,0;0;3;8;2250;0;1988;47,5272;-122,169
423;380000,0;3;2,5;2280;2,0;0;4;8;2280;0;1985;47,4334;-122,161
424;375000,0;2;1,0;940;1,0;0;3;7;940;0;1909;47,6073;-122,308
425;245000,0;3;2,5;1530;1,0;0;5;7;1030;500;1996;47,3592;-122,046
426;310000,0;5;1,75;2190;1,0;0;4;7;2190;0;1947;47,4546;-122,337
427;1300000,0;3;2,0;2350;1,0;0;4;8;1770;580;1976;47,6408;-122,219
428;397000,0;4;2,0;1440;1,0;0;3;7;1200;240;1971;47,7245;-122,2
429;365000,0;3;2,5;2200;2,0;0;3;8;2200;0;2005;47,4362;-122,178
430;328500,0;4;3,0;2290;2,0;0;3;9;2290;0;1990;47,3739;-122,156
431;988000,0;4;3,0;4040;2,0;0;3;11;4040;0;1987;47,7205;-122,127
432;1000000,0;4;2,5;2610;1,5;0;5;8;1920;690;1922;47,6636;-122,33
433;237000,0;3;2,5;1490;2,0;0;3;7;1490;0;2005;47,4324;-122,197
434;525000,0;4;2,5;2450;2,0;0;3;8;2450;0;2003;47,7734;-122,224
435;749000,0;4;2,5;1710;1,0;0;3;9;1440;270;1976;47,559;-122,164
436;722500,0;5;2,5;4870;2,0;0;3;10;3470;1400;1983;47,633;-122,041
437;843000,0;3;2,5;3130;2,0;0;3;10;3130;0;1991;47,6954;-122,103
438;438000,0;2;2,0;1270;3,0;0;3;8;1270;0;2000;47,6776;-122,318
439;578000,0;3;1,75;2120;1,0;0;3;8;1540;580;1977;47,504;-122,382
440;227950,0;3;1,5;1670;1,0;0;5;7;1670;0;1954;47,2613;-122,255
441;196000,0;3;2,25;2070;2,0;0;3;7;2070;0;1974;47,3417;-122,271
442;641000,0;2;1,0;1420;1,0;0;3;8;1070;350;1953;47,6694;-122,275
443;350000,0;3;1,5;1250;1,0;0;4;6;1250;0;1980;47,4056;-121,955
444;205000,0;3;1,0;940;1,0;0;4;7;940;0;1960;47,3838;-122,289
445;400000,0;3;1,75;1920;1,0;0;3;7;1920;0;1968;47,7487;-122,082
446;1030000,0;3;2,5;3545;1,0;0;3;10;2610;935;2005;47,5534;-122,078
447;505000,0;3;2,0;1260;1,0;0;3;7;1260;0;1972;47,7355;-122,18
448;475000,0;5;2,5;2340;1,0;0;3;7;1300;1040;1975;47,7206;-122,211
449;520000,0;3;2,25;2590;1,0;0;5;8;1440;1150;1977;47,7691;-122,262
450;1450000,0;3;4,5;3970;2,0;0;3;10;3260;710;1977;47,7183;-122,258
451;333500,0;3;1,75;1220;1,0;0;3;7;1220;0;1965;47,7736;-122,214
452;232000,0;3;1,0;1400;1,0;0;4;6;1400;0;1976;47,362;-122,029
453;691100,0;3;2,75;2360;1,0;0;4;8;1710;650;1983;47,5698;-122,121
454;811000,0;3;1,75;1870;1,0;0;4;8;1870;0;1960;47,5505;-122,221
455;551000,0;3;2,5;2830;2,0;0;3;9;2830;0;2001;47,7605;-122,234
456;496500,0;3;2,5;2260;2,0;0;3;8;2260;0;1994;47,7356;-122,157
457;705000,0;3;3,0;1970;2,0;1;4;9;1770;200;1980;47,3844;-122,438
458;578000,0;4;2,5;3140;1,0;0;5;9;1770;1370;1966;47,4904;-122,226
459;255000,0;3;1,75;1240;1,0;0;5;7;1240;0;1986;47,3663;-122,089
460;1050000,0;4;3,5;3450;2,0;0;3;10;3450;0;2007;47,5637;-122,123
461;348000,0;3;2,25;2570;2,0;0;4;8;2570;0;1989;47,3759;-122,125
462;230000,0;3;2,0;1510;2,0;0;3;7;1510;0;1985;47,3912;-122,167
463;359500,0;4;2,25;2390;2,0;0;3;9;2390;0;1988;47,3305;-122,371
464;330000,0;3;1,0;980;1,0;0;3;6;980;0;1953;47,7617;-122,357
465;80000,0;1;0,75;430;1,0;0;2;4;430;0;1912;47,6499;-121,909
466;465000,0;3;1,75;1480;1,0;0;3;7;1480;0;1954;47,7311;-122,353
467;325000,0;4;2,5;1850;2,0;0;3;8;1850;0;1997;47,3701;-122,107
468;340500,0;3;2,0;2270;1,0;0;4;7;1920;350;1947;47,4857;-122,318
469;342500,0;3;2,5;1810;2,0;0;3;8;1810;0;1993;47,3724;-122,042
470;290900,0;2;2,0;1610;2,0;0;3;6;1610;0;1930;47,4855;-122,266
471;868700,0;3;4,25;3840;2,0;0;3;10;3840;0;2000;47,6336;-122,064
472;1199000,0;4;2,75;4110;2,0;0;3;9;3130;980;1928;47,717;-122,281
473;1150000,0;4;3,25;4190;2,0;0;3;11;3150;1040;2000;47,6332;-122,066
474;859900,0;4;2,75;3390;2,0;0;3;9;3390;0;2011;47,5906;-122,062
475;520000,0;4;2,25;1890;2,0;0;3;7;1890;0;2003;47,5461;-121,998
476;460000,0;3;2,5;1610;2,0;0;3;9;1080;530;2005;47,5674;-122,29
477;438924,0;3;1,5;1050;1,0;0;3;7;850;200;1949;47,6943;-122,29
478;315000,0;2;1,0;630;1,0;0;3;5;630;0;1918;47,5486;-122,38
479;590000,0;4;2,75;2910;1,0;0;3;8;1780;1130;1975;47,6658;-122,188
480;378500,0;4;1,75;1700;1,0;0;3;7;850;850;1955;47,5772;-122,153
481;328500,0;3;2,5;1950;2,0;0;4;9;1950;0;1990;47,3875;-122,161
482;849950,0;3;3,0;2990;2,0;0;4;8;2990;0;1973;47,6344;-122,174
483;525000,0;3;1,5;1350;1,0;0;3;7;900;450;1950;47,5275;-122,391
484;1385000,0;4;3,25;4860;2,5;0;3;9;4860;0;1993;47,6179;-122,005
485;295000,0;4;2,5;2160;1,0;0;4;8;1460;700;1978;47,3078;-122,378
486;1067000,0;6;3,5;4860;2,0;0;3;11;3860;1000;1998;47,5521;-122,137
487;207950,0;2;2,0;890;1,0;0;3;6;890;0;1917;47,5158;-122,264
488;699900,0;4;2,75;2810;2,0;0;3;9;2810;0;2002;47,5985;-121,977
489;1280000,0;5;2,5;3400;2,0;0;4;8;3400;0;1977;47,5645;-122,082
490;452000,0;4;1,5;1580;1,0;0;4;7;960;620;1963;47,6734;-122,154
491;370000,0;3;2,0;1680;1,0;0;4;7;1680;0;1987;47,4734;-122,186
492;232000,0;3;1,75;1300;1,0;0;5;7;1300;0;1968;47,3811;-122,087
493;669950,0;5;2,5;2820;2,0;0;4;7;2380;440;1960;47,7081;-122,215
494;397500,0;3;2,0;1510;1,0;0;3;7;1070;440;1972;47,7193;-122,216
495;490000,0;2;2,5;1230;2,0;0;3;8;870;360;2004;47,6192;-122,301
496;725000,0;4;2,0;2110;2,0;0;3;9;1710;400;1925;47,5836;-122,387
497;299000,0;3;2,75;3080;1,0;0;4;7;1610;1470;1958;47,3841;-122,284
498;625000,0;2;1,5;1490;1,5;0;4;7;1190;300;1900;47,5872;-122,39
499;437500,0;3;2,5;2120;2,0;0;3;7;2120;0;2000;47,5322;-121,88
500;650000,0;4;2,5;3180;2,0;0;3;9;3180;0;2003;47,5416;-121,864
501;475000,0;2;1,0;1490;1,0;0;3;7;860;630;1929;47,6799;-122,381
502;342000,0;3;2,0;1930;1,0;0;4;8;1930;0;1966;47,3672;-122,151
503;1197350,0;4;2,5;2770;2,0;0;3;10;2770;0;1999;47,684;-122,205
504;280000,0;3;1,5;1670;1,0;0;4;7;1670;0;1963;47,4404;-122,191
505;240000,0;2;1,75;1330;1,0;0;3;7;1330;0;1993;47,4467;-122,281
506;529000,0;3;1,0;1210;1,5;0;4;7;1210;0;1924;47,6729;-122,363
507;442000,0;3;1,0;1190;1,0;0;4;7;1030;160;1941;47,5346;-122,385
508;615000,0;2;1,0;1540;1,0;0;4;7;820;720;1946;47,6454;-122,373
509;1485000,0;4;3,75;4030;2,0;0;3;10;4030;0;2006;47,6821;-122,196
510;585000,0;4;1,75;2430;1,0;0;4;8;1580;850;1981;47,7206;-122,11
511;480000,0;4;2,5;2600;2,0;0;3;8;2600;0;2005;47,4877;-122,139
512;1095000,0;5;3,5;4410;2,0;0;4;9;4410;0;1990;47,6554;-122,018
513;290000,0;4;1,0;1330;1,5;0;3;7;1330;0;1949;47,7343;-122,347
514;615000,0;3;1,75;1900;1,0;0;5;7;950;950;1951;47,5789;-122,393
515;300000,0;2;1,0;1100;1,0;0;4;7;1100;0;1950;47,7439;-122,339
516;308000,0;3;1,0;1980;1,5;0;3;6;1580;400;1932;47,3818;-122,225
517;750000,0;3;2,5;2400;2,0;0;3;9;2400;0;2001;47,6734;-122,173
518;2250000,0;4;2,25;4760;2,5;0;5;9;3390;1370;1916;47,6415;-122,285
519;890000,0;4;3,25;3180;2,0;0;3;10;3180;0;2005;47,4711;-122,084
520;288000,0;3;1,0;1190;1,0;0;5;6;1190;0;1958;47,452;-122,177
521;190000,0;2;1,0;630;1,0;0;3;6;630;0;1943;47,4973;-122,221
522;515000,0;5;3,0;2530;1,0;0;3;8;1520;1010;2005;47,7546;-122,341
523;235000,0;4;1,5;1690;1,0;0;4;5;1690;0;1930;47,4667;-122,215
524;275000,0;2;1,0;940;1,0;0;3;6;940;0;1951;47,5186;-122,374
525;727500,0;2;2,0;1240;1,0;0;4;7;1240;0;1952;47,6221;-122,193
526;650000,0;4;2,5;3040;2,0;0;3;7;3040;0;2003;47,683;-122,039
527;1600000,0;6;5,0;6050;2,0;0;3;11;6050;0;2001;47,6033;-121,943
528;365000,0;4;1,0;1590;1,5;0;3;6;1590;0;1944;47,7315;-122,305
529;662000,0;3;1,75;2500;1,0;0;3;9;2500;0;1984;47,6917;-122,084
530;270500,0;3;2,5;1780;1,0;0;3;7;1320;460;1978;47,3608;-122,056
531;200000,0;2;1,5;1360;2,0;0;3;7;1360;0;1978;47,2852;-122,19
532;970000,0;4;3,25;4740;2,0;0;3;10;4740;0;1987;47,5931;-122,071
533;160000,0;3;1,5;1010;1,0;0;4;7;1010;0;1962;47,4097;-122,316
534;204000,0;3;1,0;1040;1,0;0;4;6;1040;0;1971;47,3105;-122,021
535;358000,0;3;2,25;1610;2,0;0;4;7;1610;0;1985;47,4296;-122,161
536;452000,0;4;1,75;1570;1,0;0;3;7;1570;0;1979;47,7373;-122,197
537;595000,0;2;2,0;1510;1,0;0;4;7;1010;500;1900;47,6582;-122,345
538;249000,0;3;2,0;1360;1,0;0;3;7;1360;0;1994;47,3577;-122,16
539;346900,0;4;2,5;1970;2,0;0;3;8;1970;0;1999;47,449;-122,205
540;2125000,0;3;2,5;5403;2,0;1;4;12;5403;0;1976;47,4169;-122,348
541;280000,0;4;2,5;1560;2,0;0;3;7;1560;0;2003;47,5025;-122,186
542;318888,0;4;1,75;2320;1,0;0;4;8;2270;50;1973;47,3644;-122,28
543;530000,0;3;2,25;2120;1,0;0;3;8;2120;0;1967;47,5896;-122,009
544;375000,0;3;2,25;2120;2,0;0;4;8;2120;0;1983;47,3914;-122,169
545;910000,0;4;2,5;3350;2,0;0;3;11;3350;0;1988;47,7197;-122,131
546;782000,0;4;2,5;2380;2,0;0;4;10;2380;0;1991;47,5623;-122,116
547;259950,0;2;2,0;1070;2,0;0;3;9;720;350;2008;47,5213;-122,357
548;315000,0;4;2,75;2300;1,0;0;4;7;1560;740;1979;47,4518;-122,16
549;215000,0;2;1,0;1320;1,0;0;4;6;1320;0;1943;47,4949;-122,3
550;705000,0;3;1,75;2180;1,0;0;4;7;1140;1040;1946;47,5885;-122,248
551;1450000,0;3;3,0;4380;2,0;0;5;10;3580;800;1952;47,6452;-122,411
552;451000,0;3;1,75;1790;2,0;0;3;7;1790;0;1949;47,749;-122,305
553;261000,0;2;1,0;750;1,0;0;4;6;750;0;1943;47,4727;-122,198
554;396000,0;3;1,5;1300;1,0;0;5;7;1300;0;1956;47,7403;-122,256
555;725000,0;4;2,5;2990;2,0;0;3;9;2990;0;1999;47,5146;-122,117
556;1950000,0;7;3,5;4640;2,0;0;3;11;2860;1780;1965;47,5666;-122,231
557;238000,0;4;1,0;1400;1,5;0;3;7;1400;0;1959;47,4339;-122,291
558;750000,0;6;1,75;2750;2,0;0;4;8;2750;0;1973;47,6368;-122,097
559;331500,0;4;2,5;2050;2,0;0;3;7;2050;0;1998;47,3628;-122,075
560;460000,0;4;3,0;2230;1,0;0;3;7;1410;820;1978;47,52;-121,845
561;404950,0;4;2,25;2340;1,0;0;4;8;2340;0;1982;47,2953;-122,083
562;880000,0;3;2,5;2870;2,0;0;3;9;2870;0;2014;47,6935;-122,352
563;863000,0;4;2,5;4120;2,0;0;3;10;4120;0;1997;47,6239;-122,023
564;638700,0;3;1,75;2080;1,0;0;3;7;1370;710;1960;47,5846;-122,168
565;435000,0;3;2,5;1840;2,0;0;3;7;1840;0;2008;47,6969;-122,026
566;260000,0;3;1,0;1180;1,5;0;4;6;1180;0;1959;47,505;-122,259
567;671500,0;5;2,75;2160;1,5;0;5;7;1530;630;1927;47,667;-122,289
568;610000,0;3;1,0;1180;1,5;0;3;8;1180;0;1907;47,6376;-122,353
569;405000,0;2;0,75;1160;1,0;0;4;6;870;290;1937;47,6929;-121,87
570;338900,0;4;2,5;1830;2,0;0;3;7;1830;0;2003;47,3572;-122,015
571;720000,0;4;4,0;3200;2,0;0;3;10;3200;0;2004;47,5816;-121,97
572;442000,0;5;3,0;2560;1,5;0;4;7;1760;800;1927;47,5502;-122,311
573;650000,0;5;2,75;2550;1,5;0;5;8;2550;0;1902;47,6136;-122,299
574;263500,0;3;1,75;1330;1,0;0;3;7;1040;290;1981;47,4478;-122,161
575;300000,0;2;1,0;1220;1,0;0;4;7;1220;0;1963;47,4219;-122,007
576;266000,0;3;2,5;1805;2,0;0;3;7;1805;0;2009;47,3521;-122,212
577;930000,0;4;4,0;6050;2,5;0;3;9;4150;1900;2009;47,7466;-122,029
578;530000,0;4;2,5;2320;2,0;0;3;8;2320;0;2004;47,7727;-122,229
579;180000,0;3;1,0;1384;1,0;0;4;6;1384;0;1965;47,3062;-122,371
580;619000,0;3;2,5;2720;2,0;0;3;9;2720;0;2005;47,5422;-121,86
581;264000,0;3;1,5;1820;1,0;0;4;7;1820;0;1962;47,3366;-122,306
582;730000,0;2;2,25;2130;1,5;0;4;7;1530;600;1941;47,573;-122,409
583;439000,0;4;2,25;2060;2,0;0;3;7;2060;0;1975;47,7258;-122,177
584;268500,0;4;1,75;1420;1,0;0;4;7;1080;340;1981;47,4025;-122,176
585;330000,0;3;1,75;1510;1,0;0;3;7;1510;0;1985;47,476;-121,755
586;640000,0;3;2,5;2160;1,5;0;3;8;1960;200;1903;47,6045;-122,307
587;900000,0;3;2,5;3180;2,0;0;4;11;3180;0;1978;47,6366;-122,058
588;370000,0;3;2,25;2110;2,0;0;4;8;2110;0;1985;47,3725;-122,06
589;685000,0;3;2,0;2060;1,5;0;5;8;1330;730;1931;47,5897;-122,292
590;505000,0;3;1,5;1830;1,0;0;3;7;1010;820;1981;47,6277;-121,972
591;265000,0;3;1,75;1820;1,0;0;4;7;1820;0;1966;47,1803;-121,974
592;290000,0;3;2,5;1610;2,0;0;3;8;1610;0;2006;47,4489;-122,188
593;296000,0;4;2,5;1780;2,0;0;3;7;1780;0;2006;47,3665;-122,017
594;360000,0;4;2,5;1840;2,0;0;3;7;1840;0;1996;47,4964;-122,251
595;240500,0;3;1,75;1460;1,0;0;3;7;990;470;1997;47,492;-122,317
596;372500,0;2;2,5;1400;2,0;0;3;8;1400;0;2007;47,5496;-122,373
597;595000,0;3;2,5;3370;2,0;0;3;9;3370;0;2004;47,5008;-121,776
598;515000,0;4;3,0;3590;2,0;0;3;9;3590;0;1997;47,2846;-122,341
599;1220000,0;4;2,25;3200;2,0;0;4;9;3200;0;1962;47,5494;-122,216
600;507000,0;2;1,75;1670;1,0;0;3;8;1670;0;2004;47,7123;-122,027
601;399950,0;4;2,0;2420;1,0;0;3;9;2420;0;1984;47,3131;-122,115
602;185000,0;3;1,75;1430;2,0;0;3;7;1430;0;1994;47,3122;-121,996
603;460000,0;3;1,75;1440;1,0;0;3;7;1440;0;1980;47,6947;-122,125
604;435500,0;3;2,25;1450;2,0;0;3;7;1450;0;1985;47,5665;-122,018
605;469000,0;4;2,75;3550;1,0;0;5;8;2100;1450;1966;47,425;-122,283
606;531000,0;2;3,0;1270;2,0;0;3;8;1110;160;2000;47,6634;-122,34
607;443500,0;2;1,0;940;1,0;0;3;7;940;0;1949;47,7047;-122,373
608;223000,0;3;2,0;1670;1,0;0;3;7;1300;370;1990;47,3666;-122,084
609;590000,0;4;3,5;3100;2,0;0;3;8;2400;700;1996;47,7466;-122,242
610;340000,0;2;2,5;1100;3,0;0;3;7;1100;0;1997;47,6972;-122,35
611;650000,0;3;2,0;1870;1,0;0;4;8;1230;640;1925;47,6372;-122,395
612;533600,0;3;2,5;1930;2,0;0;4;8;1930;0;1990;47,5694;-122,001
613;695000,0;3;2,75;2540;2,0;0;3;9;2540;0;2005;47,6214;-122,024
614;242000,0;3;1,75;1280;1,5;0;4;7;1280;0;1988;47,3961;-122,188
615;425000,0;3;2,25;1820;1,0;0;3;7;1280;540;1967;47,7162;-122,309
616;525000,0;3;2,25;1490;2,0;0;3;7;1490;0;1981;47,6844;-122,113
617;485000,0;3;2,5;1880;2,0;0;3;8;1880;0;1988;47,5737;-122,018
618;175000,0;3;1,0;1250;1,0;0;3;7;1250;0;1971;47,4474;-121,771
619;210000,0;3;2,0;1440;1,0;0;3;8;1440;0;1983;47,3128;-122,184
620;260000,0;3;2,5;1920;2,0;0;3;7;1920;0;1989;47,4022;-122,171
621;577000,0;3;2,5;2060;1,0;0;3;7;1330;730;1976;47,5671;-122,391
622;200000,0;3;1,5;1210;1,0;0;4;7;1210;0;1958;47,2876;-122,212
623;605000,0;2;1,75;1760;1,0;0;4;7;940;820;1927;47,682;-122,372
624;325000,0;3;1,0;990;1,0;0;4;6;990;0;1947;47,7125;-122,331
625;289500,0;3;1,0;960;1,0;0;4;6;820;140;1944;47,496;-122,239
626;559950,0;3;2,5;1660;3,0;0;3;9;1660;0;2014;47,5876;-122,309
627;1042500,0;3;1,75;1900;1,0;0;4;8;1330;570;1941;47,6821;-122,273
628;543500,0;3;2,25;1270;1,0;0;3;7;990;280;1970;47,6581;-122,396
629;480000,0;4;2,25;3250;2,0;0;4;9;3250;0;1983;47,3496;-122,094
630;218000,0;3;1,0;960;1,0;0;5;6;960;0;1982;47,1951;-122,001
631;565000,0;2;1,75;1330;1,0;0;4;7;960;370;1914;47,6539;-122,396
632;426700,0;3;1,75;2080;1,0;0;5;7;1600;480;1968;47,5375;-122,178
