,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built
448,1,5,2.5,2340,1.0,0,3,7,1300,1040,1975
449,1,3,2.25,2590,1.0,0,5,8,1440,1150,1977
450,1,3,4.5,3970,2.0,0,3,10,3260,710,1977
451,0,3,1.75,1220,1.0,0,3,7,1220,0,1965
452,0,3,1.0,1400,1.0,0,4,6,1400,0,1976
453,1,3,2.75,2360,1.0,0,4,8,1710,650,1983
454,1,3,1.75,1870,1.0,0,4,8,1870,0,1960
455,1,3,2.5,2830,2.0,0,3,9,2830,0,2001
456,1,3,2.5,2260,2.0,0,3,8,2260,0,1994
457,1,3,3.0,1970,2.0,1,4,9,1770,200,1980
458,1,4,2.5,3140,1.0,0,5,9,1770,1370,1966
459,0,3,1.75,1240,1.0,0,5,7,1240,0,1986
460,1,4,3.5,3450,2.0,0,3,10,3450,0,2007
461,0,3,2.25,2570,2.0,0,4,8,2570,0,1989
462,0,3,2.0,1510,2.0,0,3,7,1510,0,1985
463,0,4,2.25,2390,2.0,0,3,9,2390,0,1988
464,0,3,1.0,980,1.0,0,3,6,980,0,1953
465,0,1,0.75,430,1.0,0,2,4,430,0,1912
466,1,3,1.75,1480,1.0,0,3,7,1480,0,1954
467,0,4,2.5,1850,2.0,0,3,8,1850,0,1997
468,0,3,2.0,2270,1.0,0,4,7,1920,350,1947
469,0,3,2.5,1810,2.0,0,3,8,1810,0,1993
470,0,2,2.0,1610,2.0,0,3,6,1610,0,1930
471,1,3,4.25,3840,2.0,0,3,10,3840,0,2000
472,1,4,2.75,4110,2.0,0,3,9,3130,980,1928
473,1,4,3.25,4190,2.0,0,3,11,3150,1040,2000
474,1,4,2.75,3390,2.0,0,3,9,3390,0,2011
475,1,4,2.25,1890,2.0,0,3,7,1890,0,2003
476,1,3,2.5,1610,2.0,0,3,9,1080,530,2005
477,0,3,1.5,1050,1.0,0,3,7,850,200,1949
478,0,2,1.0,630,1.0,0,3,5,630,0,1918
479,1,4,2.75,2910,1.0,0,3,8,1780,1130,1975
480,0,4,1.75,1700,1.0,0,3,7,850,850,1955
481,0,3,2.5,1950,2.0,0,4,9,1950,0,1990
482,1,3,3.0,2990,2.0,0,4,8,2990,0,1973
483,1,3,1.5,1350,1.0,0,3,7,900,450,1950
484,1,4,3.25,4860,2.5,0,3,9,4860,0,1993
485,0,4,2.5,2160,1.0,0,4,8,1460,700,1978
486,1,6,3.5,4860,2.0,0,3,11,3860,1000,1998
487,0,2,2.0,890,1.0,0,3,6,890,0,1917
488,1,4,2.75,2810,2.0,0,3,9,2810,0,2002
489,1,5,2.5,3400,2.0,0,4,8,3400,0,1977
490,1,4,1.5,1580,1.0,0,4,7,960,620,1963
491,0,3,2.0,1680,1.0,0,4,7,1680,0,1987
492,0,3,1.75,1300,1.0,0,5,7,1300,0,1968
493,1,5,2.5,2820,2.0,0,4,7,2380,440,1960
494,0,3,2.0,1510,1.0,0,3,7,1070,440,1972
495,1,2,2.5,1230,2.0,0,3,8,870,360,2004
496,1,4,2.0,2110,2.0,0,3,9,1710,400,1925
497,0,3,2.75,3080,1.0,0,4,7,1610,1470,1958
498,1,2,1.5,1490,1.5,0,4,7,1190,300,1900
499,0,3,2.5,2120,2.0,0,3,7,2120,0,2000
500,1,4,2.5,3180,2.0,0,3,9,3180,0,2003
501,1,2,1.0,1490,1.0,0,3,7,860,630,1929
502,0,3,2.0,1930,1.0,0,4,8,1930,0,1966
503,1,4,2.5,2770,2.0,0,3,10,2770,0,1999
504,0,3,1.5,1670,1.0,0,4,7,1670,0,1963
505,0,2,1.75,1330,1.0,0,3,7,1330,0,1993
506,1,3,1.0,1210,1.5,0,4,7,1210,0,1924
507,0,3,1.0,1190,1.0,0,4,7,1030,160,1941
508,1,2,1.0,1540,1.0,0,4,7,820,720,1946
509,1,4,3.75,4030,2.0,0,3,10,4030,0,2006
510,1,4,1.75,2430,1.0,0,4,8,1580,850,1981
511,1,4,2.5,2600,2.0,0,3,8,2600,0,2005
512,1,5,3.5,4410,2.0,0,4,9,4410,0,1990
513,0,4,1.0,1330,1.5,0,3,7,1330,0,1949
514,1,3,1.75,1900,1.0,0,5,7,950,950,1951
515,0,2,1.0,1100,1.0,0,4,7,1100,0,1950
516,0,3,1.0,1980,1.5,0,3,6,1580,400,1932
517,1,3,2.5,2400,2.0,0,3,9,2400,0,2001
518,1,4,2.25,4760,2.5,0,5,9,3390,1370,1916
519,1,4,3.25,3180,2.0,0,3,10,3180,0,2005
520,0,3,1.0,1190,1.0,0,5,6,1190,0,1958
521,0,2,1.0,630,1.0,0,3,6,630,0,1943
522,1,5,3.0,2530,1.0,0,3,8,1520,1010,2005
523,0,4,1.5,1690,1.0,0,4,5,1690,0,1930
524,0,2,1.0,940,1.0,0,3,6,940,0,1951
525,1,2,2.0,1240,1.0,0,4,7,1240,0,1952
526,1,4,2.5,3040,2.0,0,3,7,3040,0,2003
527,1,6,5.0,6050,2.0,0,3,11,6050,0,2001
528,0,4,1.0,1590,1.5,0,3,6,1590,0,1944
529,1,3,1.75,2500,1.0,0,3,9,2500,0,1984
530,0,3,2.5,1780,1.0,0,3,7,1320,460,1978
531,0,2,1.5,1360,2.0,0,3,7,1360,0,1978
532,1,4,3.25,4740,2.0,0,3,10,4740,0,1987
533,0,3,1.5,1010,1.0,0,4,7,1010,0,1962
534,0,3,1.0,1040,1.0,0,4,6,1040,0,1971
535,0,3,2.25,1610,2.0,0,4,7,1610,0,1985
536,1,4,1.75,1570,1.0,0,3,7,1570,0,1979
537,1,2,2.0,1510,1.0,0,4,7,1010,500,1900
538,0,3,2.0,1360,1.0,0,3,7,1360,0,1994
539,0,4,2.5,1970,2.0,0,3,8,1970,0,1999
540,1,3,2.5,5403,2.0,1,4,12,5403,0,1976
541,0,4,2.5,1560,2.0,0,3,7,1560,0,2003
542,0,4,1.75,2320,1.0,0,4,8,2270,50,1973
543,1,3,2.25,2120,1.0,0,3,8,2120,0,1967
544,0,3,2.25,2120,2.0,0,4,8,2120,0,1983
545,1,4,2.5,3350,2.0,0,3,11,3350,0,1988
546,1,4,2.5,2380,2.0,0,4,10,2380,0,1991
547,0,2,2.0,1070,2.0,0,3,9,720,350,2008
548,0,4,2.75,2300,1.0,0,4,7,1560,740,1979
549,0,2,1.0,1320,1.0,0,4,6,1320,0,1943
550,1,3,1.75,2180,1.0,0,4,7,1140,1040,1946
551,1,3,3.0,4380,2.0,0,5,10,3580,800,1952
552,1,3,1.75,1790,2.0,0,3,7,1790,0,1949
553,0,2,1.0,750,1.0,0,4,6,750,0,1943
554,0,3,1.5,1300,1.0,0,5,7,1300,0,1956
555,1,4,2.5,2990,2.0,0,3,9,2990,0,1999
556,1,7,3.5,4640,2.0,0,3,11,2860,1780,1965
557,0,4,1.0,1400,1.5,0,3,7,1400,0,1959
558,1,6,1.75,2750,2.0,0,4,8,2750,0,1973
559,0,4,2.5,2050,2.0,0,3,7,2050,0,1998
560,1,4,3.0,2230,1.0,0,3,7,1410,820,1978
561,0,4,2.25,2340,1.0,0,4,8,2340,0,1982
562,1,3,2.5,2870,2.0,0,3,9,2870,0,2014
563,1,4,2.5,4120,2.0,0,3,10,4120,0,1997
564,1,3,1.75,2080,1.0,0,3,7,1370,710,1960
565,0,3,2.5,1840,2.0,0,3,7,1840,0,2008
566,0,3,1.0,1180,1.5,0,4,6,1180,0,1959
567,1,5,2.75,2160,1.5,0,5,7,1530,630,1927
568,1,3,1.0,1180,1.5,0,3,8,1180,0,1907
569,0,2,0.75,1160,1.0,0,4,6,870,290,1937
570,0,4,2.5,1830,2.0,0,3,7,1830,0,2003
571,1,4,4.0,3200,2.0,0,3,10,3200,0,2004
572,0,5,3.0,2560,1.5,0,4,7,1760,800,1927
573,1,5,2.75,2550,1.5,0,5,8,2550,0,1902
574,0,3,1.75,1330,1.0,0,3,7,1040,290,1981
575,0,2,1.0,1220,1.0,0,4,7,1220,0,1963
576,0,3,2.5,1805,2.0,0,3,7,1805,0,2009
577,1,4,4.0,6050,2.5,0,3,9,4150,1900,2009
578,1,4,2.5,2320,2.0,0,3,8,2320,0,2004
579,0,3,1.0,1384,1.0,0,4,6,1384,0,1965
580,1,3,2.5,2720,2.0,0,3,9,2720,0,2005
581,0,3,1.5,1820,1.0,0,4,7,1820,0,1962
582,1,2,2.25,2130,1.5,0,4,7,1530,600,1941
583,0,4,2.25,2060,2.0,0,3,7,2060,0,1975
584,0,4,1.75,1420,1.0,0,4,7,1080,340,1981
585,0,3,1.75,1510,1.0,0,3,7,1510,0,1985
586,1,3,2.5,2160,1.5,0,3,8,1960,200,1903
587,1,3,2.5,3180,2.0,0,4,11,3180,0,1978
588,0,3,2.25,2110,2.0,0,4,8,2110,0,1985
589,1,3,2.0,2060,1.5,0,5,8,1330,730,1931
590,1,3,1.5,1830,1.0,0,3,7,1010,820,1981
591,0,3,1.75,1820,1.0,0,4,7,1820,0,1966
592,0,3,2.5,1610,2.0,0,3,8,1610,0,2006
593,0,4,2.5,1780,2.0,0,3,7,1780,0,2006
594,0,4,2.5,1840,2.0,0,3,7,1840,0,1996
595,0,3,1.75,1460,1.0,0,3,7,990,470,1997
596,0,2,2.5,1400,2.0,0,3,8,1400,0,2007
597,1,3,2.5,3370,2.0,0,3,9,3370,0,2004
598,1,4,3.0,3590,2.0,0,3,9,3590,0,1997
599,1,4,2.25,3200,2.0,0,4,9,3200,0,1962
600,1,2,1.75,1670,1.0,0,3,8,1670,0,2004
601,0,4,2.0,2420,1.0,0,3,9,2420,0,1984
602,0,3,1.75,1430,2.0,0,3,7,1430,0,1994
603,1,3,1.75,1440,1.0,0,3,7,1440,0,1980
604,0,3,2.25,1450,2.0,0,3,7,1450,0,1985
605,1,4,2.75,3550,1.0,0,5,8,2100,1450,1966
606,1,2,3.0,1270,2.0,0,3,8,1110,160,2000
607,0,2,1.0,940,1.0,0,3,7,940,0,1949
608,0,3,2.0,1670,1.0,0,3,7,1300,370,1990
609,1,4,3.5,3100,2.0,0,3,8,2400,700,1996
610,0,2,2.5,1100,3.0,0,3,7,1100,0,1997
611,1,3,2.0,1870,1.0,0,4,8,1230,640,1925
612,1,3,2.5,1930,2.0,0,4,8,1930,0,1990
613,1,3,2.75,2540,2.0,0,3,9,2540,0,2005
614,0,3,1.75,1280,1.5,0,4,7,1280,0,1988
615,0,3,2.25,1820,1.0,0,3,7,1280,540,1967
616,1,3,2.25,1490,2.0,0,3,7,1490,0,1981
617,1,3,2.5,1880,2.0,0,3,8,1880,0,1988
618,0,3,1.0,1250,1.0,0,3,7,1250,0,1971
619,0,3,2.0,1440,1.0,0,3,8,1440,0,1983
620,0,3,2.5,1920,2.0,0,3,7,1920,0,1989
621,1,3,2.5,2060,1.0,0,3,7,1330,730,1976
622,0,3,1.5,1210,1.0,0,4,7,1210,0,1958
623,1,2,1.75,1760,1.0,0,4,7,940,820,1927
624,0,3,1.0,990,1.0,0,4,6,990,0,1947
625,0,3,1.0,960,1.0,0,4,6,820,140,1944
626,1,3,2.5,1660,3.0,0,3,9,1660,0,2014
627,1,3,1.75,1900,1.0,0,4,8,1330,570,1941
628,1,3,2.25,1270,1.0,0,3,7,990,280,1970
629,1,4,2.25,3250,2.0,0,4,9,3250,0,1983
630,0,3,1.0,960,1.0,0,5,6,960,0,1982
631,1,2,1.75,1330,1.0,0,4,7,960,370,1914
632,0,3,1.75,2080,1.0,0,5,7,1600,480,1968
633,1,3,2.5,2690,1.0,0,3,8,2130,560,1957
634,1,2,1.0,890,1.0,0,3,7,770,120,1910
635,0,3,1.75,1070,1.0,0,3,7,1070,0,1977
636,0,3,1.0,1200,1.0,0,4,6,1200,0,1953
637,0,3,1.5,1360,2.0,0,5,7,1360,0,1949
638,0,3,2.0,2050,1.0,0,3,8,2050,0,1993
639,1,3,1.5,3000,2.0,0,5,9,2000,1000,1924
640,0,2,2.0,1300,1.0,0,3,7,800,500,1963
641,0,4,2.5,2250,1.0,0,3,7,1340,910,1982
642,1,5,2.75,3740,1.0,0,4,8,1980,1760,1978
643,1,3,2.5,1660,3.0,0,3,9,1530,130,2015
644,0,3,2.5,2360,2.0,0,3,7,2360,0,2003
645,0,3,1.75,1760,1.0,0,3,7,1150,610,1987
646,1,3,1.75,1680,1.5,0,3,7,1680,0,1916
647,1,3,1.75,1320,1.0,0,3,7,870,450,1918
648,0,1,1.0,870,1.0,0,3,6,870,0,1939
649,0,4,1.0,1260,1.5,0,3,6,1260,0,1925
650,0,3,1.0,1000,1.0,0,3,6,1000,0,1944
651,1,4,1.75,2020,1.0,0,4,8,1550,470,1976
652,0,3,1.0,1920,1.0,0,3,7,1120,800,1952
653,1,3,2.0,2150,1.5,0,4,7,1380,770,1911
654,0,3,2.5,1470,2.0,0,3,7,1470,0,1999
655,1,3,2.5,3180,2.0,0,3,10,3180,0,1991
656,1,3,2.5,3930,1.0,1,4,8,2330,1600,1957
657,1,3,1.0,990,1.0,0,3,6,990,0,1943
658,1,4,3.5,2770,2.0,0,3,8,1970,800,2001
659,1,3,1.5,1250,1.0,0,4,7,1250,0,1953
660,0,3,1.75,1140,1.0,0,3,7,1140,0,1986
661,1,4,2.5,2250,1.0,0,3,7,1550,700,1967
662,1,3,2.5,1640,2.0,0,3,7,1640,0,1969
663,0,3,1.5,1255,3.0,0,3,7,1255,0,2004
664,0,3,1.0,1290,1.0,0,3,7,1290,0,1976
665,0,3,1.75,1300,1.0,0,3,7,1300,0,1986
666,0,3,1.5,1220,3.0,0,3,8,1220,0,2007
667,1,4,2.5,2630,3.0,0,3,8,2630,0,2002
668,0,3,1.5,1950,1.0,0,4,8,1950,0,1959
669,1,4,3.25,3160,2.0,0,5,9,2360,800,1965
670,1,3,1.75,1550,1.0,0,4,7,860,690,1949
671,0,4,2.5,1700,1.0,0,4,7,850,850,1940
672,1,4,2.75,2510,1.0,0,5,8,1630,880,1978
673,1,4,1.75,1800,2.0,0,4,8,1800,0,1921
674,0,3,1.75,1800,1.0,0,3,8,1200,600,1968
675,1,3,2.25,1870,1.0,0,3,7,1350,520,1975
676,0,2,1.0,1010,1.0,0,4,7,1010,0,1925
677,0,2,1.5,1120,1.0,0,3,6,1120,0,1924
678,1,3,1.0,2090,1.0,0,3,8,1200,890,1969
679,1,4,3.5,4370,2.0,0,3,11,4370,0,2001
680,0,3,2.0,1440,1.0,0,4,7,970,470,1981
681,1,4,3.0,2580,2.0,0,3,8,2580,0,1984
682,1,4,2.5,3190,2.0,0,3,10,3190,0,2006
683,0,4,3.5,2380,2.0,0,4,7,1750,630,1995
684,0,4,1.0,1420,1.5,0,3,7,1420,0,1930
685,1,5,2.75,2990,2.0,0,3,9,2990,0,2014
686,0,3,2.5,2680,2.0,0,3,8,2680,0,1990
687,1,4,2.5,2730,2.0,0,3,7,2730,0,2006
688,0,3,1.0,1220,1.0,0,3,6,1220,0,1946
689,0,3,1.0,1500,1.0,0,3,7,1500,0,1967
690,0,3,1.75,1830,1.0,0,3,8,1430,400,1958
691,1,5,2.5,4570,2.0,0,5,10,4570,0,1965
692,0,4,2.25,2470,2.0,0,3,8,2470,0,1983
693,0,2,1.0,800,1.0,0,3,6,670,130,1927
694,1,4,2.5,2900,2.0,0,3,9,2900,0,1992
695,0,3,2.0,1410,1.0,0,3,7,1410,0,1985
696,1,5,2.5,2830,1.0,0,5,8,1610,1220,1979
697,0,4,1.75,1680,1.0,0,3,7,1100,580,1977
698,0,3,1.75,1760,1.0,0,3,7,920,840,1979
699,1,4,2.25,2240,2.0,0,3,8,2240,0,1976
700,1,2,1.0,1380,1.5,0,3,5,1380,0,1905
701,0,2,1.0,820,1.0,0,3,6,820,0,1953
702,1,4,2.0,2180,1.0,0,2,6,1730,450,1950
703,1,4,2.0,1400,1.0,0,3,7,1100,300,1900
704,0,2,1.0,880,1.0,0,3,5,880,0,1928
705,0,2,1.0,1060,1.0,0,4,6,1060,0,1946
706,0,3,1.75,1530,1.0,0,4,7,1530,0,1984
707,1,4,1.75,2480,1.0,0,3,8,1460,1020,1958
708,0,3,1.75,1490,1.0,0,5,6,1490,0,1967
709,1,3,2.5,3660,2.0,0,4,9,3260,400,1989
710,0,4,2.5,2340,2.0,0,3,8,2340,0,1993
711,0,3,1.75,1450,1.0,0,4,7,1450,0,1981
712,1,4,2.5,2210,2.0,0,3,9,2210,0,1990
713,0,4,1.0,1130,1.0,0,4,7,1130,0,1969
714,0,5,1.75,1550,1.0,0,3,7,1100,450,1961
715,0,4,1.75,1710,1.0,0,5,7,1010,700,1968
716,0,3,1.5,1010,1.0,0,5,7,1010,0,1954
717,1,6,2.25,2660,2.0,0,3,7,2660,0,1937
718,1,6,2.25,2660,2.0,0,3,7,2660,0,1937
719,0,3,2.0,1300,1.0,0,3,7,1300,0,1994
720,0,3,2.5,1670,2.0,0,3,7,1670,0,2002
721,1,2,1.0,960,1.0,0,5,7,960,0,1911
722,1,4,3.25,4670,2.0,0,4,12,4670,0,1988
723,1,3,2.5,2140,2.0,0,3,8,1770,370,2007
724,0,5,3.0,2520,1.0,0,3,8,1550,970,2004
725,0,3,1.5,1650,1.0,0,5,7,1130,520,1978
726,0,2,1.75,1440,1.0,0,4,8,1440,0,1978
727,0,2,1.0,1050,1.0,0,3,7,1050,0,1950
728,0,3,1.75,1470,1.0,0,3,7,1130,340,1983
729,1,4,2.25,4230,2.0,0,3,11,4230,0,1989
730,1,3,1.75,1970,1.0,0,5,8,1370,600,1976
731,0,3,2.25,1540,2.0,0,3,7,1540,0,1992
732,0,3,2.75,2090,2.0,0,3,8,2090,0,2012
733,1,3,2.0,2380,2.0,0,4,8,2110,270,1934
734,0,4,2.5,2156,2.0,0,3,9,2156,0,2012
735,0,4,2.25,2070,2.0,0,4,8,2070,0,1986
736,1,3,1.0,1910,1.0,0,4,8,1270,640,1951
737,1,3,1.75,1920,1.0,0,4,8,1260,660,1977
738,1,3,3.25,3400,2.0,0,4,9,2290,1110,1937
739,0,3,2.0,1400,1.0,0,3,7,1400,0,1974
740,0,4,2.5,2210,2.0,0,3,8,2210,0,1997
741,1,2,1.75,1170,1.0,0,3,6,1020,150,1929
742,1,3,2.0,2100,1.0,0,4,9,2100,0,1995
743,0,3,1.0,1160,1.0,0,3,7,1160,0,1967
744,0,3,1.0,1500,1.0,0,3,6,900,600,1925
745,1,4,2.5,2940,2.0,0,3,8,2940,0,2000
746,1,4,1.75,2010,1.0,0,4,7,1300,710,1963
747,0,3,2.5,2170,2.0,0,3,7,2170,0,2003
748,1,3,1.5,1430,1.0,0,4,7,1250,180,1940
749,0,4,1.5,1510,1.0,0,3,7,1070,440,1970
750,0,3,1.0,1150,1.0,0,3,6,800,350,1952
751,1,3,1.75,2150,1.0,0,5,8,1140,1010,1960
752,0,3,1.0,1370,1.0,0,5,7,1230,140,1944
753,1,2,2.5,2380,1.0,0,3,8,2380,0,2010
754,1,3,1.75,1370,1.0,0,5,7,770,600,1911
755,0,3,1.75,1600,1.0,0,3,7,1070,530,1979
756,1,5,3.5,3750,1.0,0,4,9,2030,1720,1981
757,1,2,2.25,3950,2.0,0,3,10,2910,1040,1991
758,1,4,2.25,2400,1.0,0,4,9,2400,0,1964
759,0,5,1.5,2830,2.5,0,4,8,2830,0,1918
760,1,4,2.5,2440,2.0,0,3,8,2440,0,1996
761,0,3,2.25,1190,2.0,0,3,8,1050,140,2008
762,0,3,2.0,1400,1.0,0,3,7,1400,0,1997
763,0,4,2.75,2730,2.0,0,3,7,2730,0,2005
764,0,3,2.75,2390,1.0,0,5,7,1610,780,1983
765,1,3,2.25,2060,2.0,0,3,8,2060,0,1984
766,1,4,2.25,2490,1.0,0,4,8,1290,1200,1961
767,0,3,1.75,1100,1.0,0,5,7,1100,0,1984
768,1,4,2.5,2430,1.0,0,5,8,1470,960,1965
769,0,3,2.5,3170,2.0,0,3,10,2360,810,1995
770,0,4,2.5,2640,2.0,0,3,8,2640,0,1987
771,0,3,1.5,1130,1.0,0,4,7,1130,0,1961
772,1,5,2.0,1940,1.5,0,3,7,1940,0,1957
773,1,2,2.0,1100,1.5,0,3,7,1100,0,1912
774,0,3,1.0,1200,1.0,0,4,7,1200,0,1955
775,0,3,2.25,2000,1.0,0,4,8,1000,1000,1963
776,0,3,2.5,1890,2.0,0,3,8,1730,160,2002
777,1,4,2.0,1910,1.0,0,3,7,1060,850,1910
778,0,4,2.5,2710,2.0,0,3,9,2710,0,1998
779,1,5,4.25,4860,1.5,0,5,10,3100,1760,1905
780,0,3,1.0,1250,1.0,0,5,7,1250,0,1967
781,0,3,1.75,1590,1.5,0,5,6,970,620,1938
782,0,3,1.5,1240,2.0,0,3,8,1050,190,2009
783,1,4,1.0,2000,2.0,0,4,7,2000,0,1911
784,1,6,2.75,3610,1.5,0,4,8,3610,0,1966
785,0,5,1.75,1930,1.0,0,4,8,1930,0,1966
786,1,2,1.0,1280,1.0,0,3,7,1280,0,1964
787,1,4,2.0,2090,1.0,0,4,7,2090,0,1984
788,0,3,1.5,1940,1.0,0,4,7,1140,800,1969
789,0,3,2.5,1800,2.0,0,4,7,1800,0,1990
790,1,3,1.75,1730,1.0,0,4,7,1400,330,1980
791,1,4,2.5,2810,2.0,0,3,9,2810,0,1982
792,1,4,3.5,3550,1.0,0,3,11,2260,1290,1999
793,0,4,1.0,1330,1.5,0,3,6,1330,0,1952
794,0,2,1.0,750,1.0,0,3,6,750,0,1950
795,0,4,1.0,1760,1.0,0,3,7,1090,670,1947
796,1,4,2.5,3200,2.0,0,3,9,3200,0,1993
797,1,4,2.0,1740,1.0,0,5,8,1740,0,1958
798,1,3,2.5,2100,2.0,0,3,8,2100,0,1999
799,1,4,3.5,4270,1.0,0,4,12,4270,0,1993
800,1,3,2.0,1340,1.5,0,3,7,1340,0,1913
801,1,4,2.5,3190,1.0,0,5,9,1680,1510,1967
802,0,3,2.5,1630,2.0,0,3,8,1630,0,1987
803,1,5,2.5,2990,2.0,0,3,9,2990,0,2007
804,0,4,1.0,1550,1.5,0,3,6,1550,0,1954
805,1,3,2.25,1690,2.0,0,3,8,1690,0,1989
806,0,4,2.25,1960,2.0,0,3,8,1960,0,1989
807,1,3,2.75,2390,1.0,0,5,8,1360,1030,1977
808,1,3,2.5,2600,2.0,0,3,7,2600,0,2004
809,0,3,2.0,1950,1.0,0,3,8,1950,0,1999
810,0,3,1.0,1250,1.0,0,4,7,1250,0,1964
811,0,2,2.25,1180,2.0,0,3,8,840,340,2008
812,0,3,2.5,1680,2.0,0,3,7,1680,0,2004
813,1,4,2.25,2220,2.0,0,3,9,2220,0,1989
814,1,4,4.25,4890,2.0,0,3,11,3090,1800,1999
815,0,3,3.25,2660,2.5,0,3,8,2660,0,2014
816,0,3,1.5,1150,2.0,0,3,7,1150,0,1988
817,0,2,2.0,1130,1.0,0,4,6,1130,0,1941
818,1,5,2.75,2760,2.0,0,3,9,2760,0,2005
819,0,3,2.0,1430,1.0,0,3,7,1430,0,1992
820,0,3,1.0,1490,1.5,0,4,5,1490,0,1932
821,0,4,2.5,2030,2.0,0,3,8,2030,0,2004
822,1,3,2.0,3010,2.0,0,5,9,1890,1120,1931
823,0,3,1.0,1810,1.0,0,4,7,1130,680,1954
824,0,3,1.0,1810,1.0,0,4,7,1130,680,1954
825,0,3,1.0,970,1.0,0,3,6,970,0,1968
826,1,3,1.75,2010,1.5,0,5,7,1510,500,1926
827,0,4,1.0,1300,1.5,0,3,6,1300,0,1947
828,1,3,1.5,1260,1.0,0,3,7,1260,0,1959
829,1,4,2.25,2610,2.0,0,3,8,2610,0,1983
830,1,3,1.75,1910,1.0,0,3,8,1110,800,1941
831,0,3,2.25,1780,2.0,0,4,8,1780,0,1987
832,0,4,2.25,1900,1.0,0,4,8,1900,0,1975
833,1,6,2.25,2450,1.0,0,3,7,1340,1110,1957
834,0,3,1.75,1380,1.0,0,4,5,1380,0,1939
835,0,3,1.75,1920,1.0,0,4,7,1230,690,1977
836,0,2,1.75,1350,1.0,0,3,8,1350,0,2004
837,0,2,1.75,1350,1.0,0,3,8,1350,0,2004
838,0,4,1.75,2510,1.0,0,4,8,1290,1220,1962
839,0,4,2.5,2470,2.0,0,3,8,2470,0,2002
840,0,4,1.75,1660,1.0,0,3,7,960,700,1956
841,0,3,1.0,1340,1.0,0,3,7,940,400,1987
842,0,3,1.0,1620,1.5,0,4,7,1620,0,1911
843,0,3,2.25,2300,2.0,0,3,8,2300,0,1977
844,1,4,3.5,2000,3.0,0,3,8,2000,0,2008
845,0,3,2.25,1640,1.0,0,4,8,1640,0,1972
846,1,4,2.0,1530,1.5,0,4,7,1530,0,1912
847,1,3,1.75,4000,1.0,0,3,9,2190,1810,1987
848,1,3,1.75,1610,1.0,0,3,7,1080,530,1977
849,0,3,2.0,2070,1.0,0,4,7,1450,620,1969
850,1,4,2.5,1900,2.0,0,3,8,1900,0,1994
851,0,3,1.0,1050,1.0,0,4,7,1050,0,1960
852,0,3,2.5,1520,2.0,0,3,8,1180,340,2006
853,1,4,1.75,2390,1.0,0,3,7,1750,640,1949
854,0,5,2.75,2400,2.0,0,3,8,2400,0,1998
855,0,4,2.5,1790,2.0,0,3,7,1790,0,2005
856,0,3,2.5,1720,2.0,0,3,7,1720,0,1993
857,1,4,2.75,2980,1.0,0,4,8,1800,1180,1979
858,0,3,1.0,1520,1.5,0,5,8,1520,0,1988
859,0,3,1.75,1150,1.0,0,4,7,1150,0,1977
860,0,1,0.75,380,1.0,0,3,5,380,0,1963
861,1,3,1.0,910,1.0,0,3,7,910,0,1951
862,1,3,1.75,1650,1.0,0,3,8,1230,420,1976
863,1,3,3.5,2480,2.0,0,3,10,2480,0,2010
864,0,4,2.5,2050,2.0,0,3,8,2050,0,1990
865,0,3,2.25,1420,2.0,0,4,7,1420,0,1989
866,1,3,2.5,3460,2.0,0,3,7,3460,0,2001
867,1,3,2.5,1500,2.0,0,3,8,1500,0,1996
868,0,2,1.0,1320,1.0,0,4,7,1320,0,1908
869,0,5,2.5,2180,1.0,0,4,8,1220,960,1977
870,1,3,1.75,1830,1.0,0,3,7,1230,600,1919
871,1,3,2.25,1620,1.0,0,3,7,1220,400,1962
872,1,3,2.0,2920,1.0,0,5,8,1460,1460,1975
873,1,4,2.5,3300,2.0,0,3,10,3300,0,1984
874,1,3,2.25,3060,2.0,0,3,10,3060,0,1983
875,1,0,0.0,3064,3.5,0,3,7,3064,0,1990
876,0,3,1.0,1530,1.0,0,3,7,1530,0,1959
877,0,3,2.0,1910,1.0,0,3,7,1410,500,1978
878,0,3,1.0,1020,1.0,0,3,7,1020,0,1954
879,0,3,1.0,1150,1.0,0,3,6,1150,0,1932
880,0,3,1.5,1260,1.0,0,3,7,870,390,1941
881,0,4,2.0,1920,1.0,0,2,6,920,1000,1914
882,0,4,2.25,1800,1.0,0,3,8,1800,0,1969
883,1,3,1.75,2040,2.0,0,5,7,1360,680,1924
884,1,4,2.5,2200,2.0,0,5,8,1430,770,1908
885,1,5,2.5,3200,1.0,0,3,7,2160,1040,1952
886,1,5,3.25,2400,2.0,0,4,7,1780,620,1928
887,1,2,1.5,1140,3.0,0,3,7,1140,0,2005
888,0,3,1.5,1330,1.0,0,3,7,1330,0,1976
889,1,3,2.5,1940,2.0,0,4,8,1940,0,1994
890,1,3,2.5,3000,2.0,0,3,9,3000,0,1995
891,1,4,1.0,1820,1.5,0,3,8,1820,0,1923
892,0,4,2.5,2910,2.0,0,3,8,2910,0,2002
893,0,2,1.0,1090,1.0,0,3,6,1090,0,1954
894,0,3,2.0,1230,2.0,0,3,7,1020,210,2003
895,0,5,2.5,1710,1.5,0,3,7,1710,0,1962
896,1,5,2.5,3160,1.0,0,4,9,1780,1380,1971
897,1,3,2.5,2680,2.0,0,3,9,2680,0,1993
898,1,4,2.25,2190,2.0,0,4,8,1840,350,1977
